村居委代码,辖区,乡镇街道,村居委会,常驻总人口,常驻户籍人口,常驻流动人口
3.10E+11,浦东新区,唐镇,新镇村村委会,1668,1493,175
3.10E+11,浦东新区,唐镇,大众村村委会,5773,4956,817
3.10E+11,浦东新区,唐镇,吕三村村委会,3197,2899,298
3.10E+11,浦东新区,唐镇,唐四村村委会,8096,4656,3440
3.10E+11,浦东新区,唐镇,民丰村村委会,10280,9603,677
3.10E+11,浦东新区,唐镇,前进村村委会,6403,5633,770
3.10E+11,浦东新区,唐镇,唐镇村村委会,130,107,23
3.10E+11,浦东新区,唐镇,机口村村委会,4633,3200,1433
3.10E+11,浦东新区,唐镇,一心村村委会,4986,4259,727
3.10E+11,浦东新区,唐镇,虹二村村委会,2311,2091,220
3.10E+11,浦东新区,唐镇,虹三村村委会,2650,2035,615
3.10E+11,浦东新区,唐镇,虹四村村委会,5436,4947,489
3.10E+11,浦东新区,唐镇,大丰村村委会,8957,3093,5864
3.10E+11,浦东新区,唐镇,暮二村村委会,1816,1483,333
3.10E+11,浦东新区,唐镇,虹一村村委会,753,636,117
3.10E+11,浦东新区,唐镇,新虹村村委会,6113,5397,716
3.10E+11,浦东新区,唐镇,小湾村村委会,6493,5445,1048
3.10E+11,浦东新区,曹路镇,顾路镇居委会,1507,1145,362
3.10E+11,浦东新区,曹路镇,龚路镇居委会,4305,3048,1257
3.10E+11,浦东新区,曹路镇,阳光苑居委会,4830,1669,3161
3.10E+11,浦东新区,曹路镇,阳光苑第二居委会,5160,2124,3036
3.10E+11,浦东新区,曹路镇,阳光苑第三居委会,7101,2827,4274
3.10E+11,浦东新区,曹路镇,曹路居委会,3264,1726,1538
3.10E+11,浦东新区,曹路镇,龚新居委会,6585,3036,3549
3.10E+11,浦东新区,曹路镇,丰舍苑居委会,4880,2207,2673
3.10E+11,浦东新区,曹路镇,丰怡苑居委会,2563,946,1617
3.10E+11,浦东新区,曹路镇,银丰苑居委会,4710,1960,2750
3.10E+11,浦东新区,曹路镇,美地芳邻居委会,2714,1166,1548
3.10E+11,浦东新区,曹路镇,金钻苑居委会,7013,2510,4503
3.10E+11,浦东新区,曹路镇,舜峰家苑居委会,3360,1929,1431
3.10E+11,浦东新区,曹路镇,海尚东苑居委会,4726,2319,2407
3.10E+11,浦东新区,曹路镇,中虹家苑居委会,6158,3103,3055
3.10E+11,浦东新区,曹路镇,星颂家园居委会,3994,1807,2187
3.10E+11,浦东新区,曹路镇,佳伟景苑居委会,4124,2442,1682
3.10E+11,浦东新区,曹路镇,星晓家园居委会,4864,2612,2252
3.10E+11,浦东新区,曹路镇,星海家园居委会,2740,1371,1369
3.10E+11,浦东新区,曹路镇,星纳家园居委会,2859,1547,1312
3.10E+11,浦东新区,曹路镇,星金家园居委会,1862,892,970
3.10E+11,浦东新区,曹路镇,金群苑居委会,6208,4076,2132
3.10E+11,浦东新区,曹路镇,永华苑居委会,4855,2439,2416
3.10E+11,浦东新区,曹路镇,万科蓝山居委会,2386,684,1702
3.10E+11,浦东新区,曹路镇,华美新苑居委会,3348,2413,935
3.10E+11,浦东新区,曹路镇,永乐村村委会,3439,2971,468
3.10E+11,浦东新区,曹路镇,民建村村委会,4881,4217,664
3.10E+11,浦东新区,曹路镇,光耀村村委会,5782,3833,1949
3.10E+11,浦东新区,曹路镇,兴东村村委会,2039,1138,901
3.10E+11,浦东新区,曹路镇,群乐村村委会,1473,902,571
3.10E+11,浦东新区,曹路镇,众三村村委会,2325,1735,590
3.10E+11,浦东新区,曹路镇,建新村村委会,1105,654,451
3.10E+11,浦东新区,曹路镇,顾三村村委会,2480,1607,873
3.10E+11,浦东新区,曹路镇,联合村村委会,3047,2043,1004
3.10E+11,浦东新区,曹路镇,东海村村委会,3538,2519,1019
3.10E+11,浦东新区,曹路镇,顾东村村委会,8139,5481,2658
3.10E+11,浦东新区,曹路镇,光明村村委会,5678,4532,1146
3.10E+11,浦东新区,曹路镇,赵桥村村委会,1347,1056,291
3.10E+11,浦东新区,曹路镇,安基村村委会,310,240,70
3.10E+11,浦东新区,曹路镇,直一村村委会,1113,869,244
3.10E+11,浦东新区,曹路镇,直二村村委会,1928,1612,316
3.10E+11,浦东新区,曹路镇,黎明村村委会,3051,2074,977
3.10E+11,浦东新区,曹路镇,永和村村委会,2114,1537,577
3.10E+11,浦东新区,曹路镇,永利村村委会,3035,2254,781
3.10E+11,浦东新区,曹路镇,前锋村村委会,4620,3373,1247
3.10E+11,浦东新区,曹路镇,启明村村委会,3398,2334,1064
3.10E+11,浦东新区,曹路镇,迅建村村委会,5375,3899,1476
3.10E+11,浦东新区,曹路镇,曙光村村委会,6182,5340,842
3.10E+11,浦东新区,曹路镇,新华村村委会,3480,2560,920
3.10E+11,浦东新区,曹路镇,日新村村委会,4433,3559,874
3.10E+11,浦东新区,曹路镇,共新村村委会,2697,2258,439
3.10E+11,浦东新区,曹路镇,新光村村委会,2700,2145,555
3.10E+11,浦东新区,曹路镇,五四村村委会,6105,5044,1061
3.10E+11,浦东新区,曹路镇,星火村村委会,3401,2537,864
3.10E+11,浦东新区,曹路镇,新星村村委会,3367,2344,1023
3.10E+11,浦东新区,曹路镇,永丰村村委会,4835,3195,1640
3.10E+11,浦东新区,金桥镇,张桥居委会,3096,959,2137
3.10E+11,浦东新区,金桥镇,佳虹居委会,2729,861,1868
3.10E+11,浦东新区,金桥镇,金浦居委会,2702,1588,1114
3.10E+11,浦东新区,金桥镇,阳光第一居委会,3066,1424,1642
3.10E+11,浦东新区,金桥镇,金桥新城居委会,7926,3604,4322
3.10E+11,浦东新区,金桥镇,城市家园居委会,4476,2514,1962
3.10E+11,浦东新区,金桥镇,阳光第二居委会,5159,2386,2773
3.10E+11,浦东新区,金桥镇,金葵路第一居委会,4343,2758,1585
3.10E+11,浦东新区,金桥镇,金葵路第二居委会,3868,2505,1363
3.10E+11,浦东新区,金桥镇,金葵路第三居委会,3820,2109,1711
3.10E+11,浦东新区,金桥镇,永业第一居委会,2409,527,1882
3.10E+11,浦东新区,金桥镇,永业第二居委会,3425,883,2542
3.10E+11,浦东新区,金桥镇,碧云第一居委会,2877,1663,1214
3.10E+11,浦东新区,金桥镇,碧云第二居委会,3920,1436,2484
3.10E+11,浦东新区,金桥镇,三桥村村委会,17357,15179,2178
3.10E+11,浦东新区,金桥镇,王家桥村村委会,1171,734,437
3.10E+11,浦东新区,高行镇,东沟一居委会,3112,1262,1850
3.10E+11,浦东新区,高行镇,东沟二居委会,5059,1821,3238
3.10E+11,浦东新区,高行镇,东沟四居委会,2400,1197,1203
3.10E+11,浦东新区,高行镇,高行居委会,4101,1780,2321
3.10E+11,浦东新区,高行镇,东沟居委会,3945,1707,2238
3.10E+11,浦东新区,高行镇,华高居委会,4829,1961,2868
3.10E+11,浦东新区,高行镇,华高新村第三居委会,4311,1087,3224
3.10E+11,浦东新区,高行镇,华高新村第二居委会,4133,1373,2760
3.10E+11,浦东新区,高行镇,高行新村第二居委会,7327,3452,3875
3.10E+11,浦东新区,高行镇,东沟新村第三居委会,4599,1368,3231
3.10E+11,浦东新区,高行镇,华高新村第四居委会,3800,1195,2605
3.10E+11,浦东新区,高行镇,南行居委会,6727,2352,4375
3.10E+11,浦东新区,高行镇,东力新村居委会,2828,1276,1552
3.10E+11,浦东新区,高行镇,紫翠居委会,5026,2204,2822
3.10E+11,浦东新区,高行镇,银杏居委会,3802,1851,1951
3.10E+11,浦东新区,高行镇,浦江居委会,5995,2910,3085
3.10E+11,浦东新区,高行镇,绿地居委会,7226,2515,4711
3.10E+11,浦东新区,高行镇,幸福小镇居委会,7852,2871,4981
3.10E+11,浦东新区,高行镇,华庭居委会,2597,1050,1547
3.10E+11,浦东新区,高行镇,南新居委会,12099,8719,3380
3.10E+11,浦东新区,高行镇,绿洲第一居委会,5273,2568,2705
3.10E+11,浦东新区,高行镇,森兰金地居委会,4474,1357,3117
3.10E+11,浦东新区,高行镇,绿洲第二居委会,6731,3569,3162
3.10E+11,浦东新区,高行镇,绿洲第三居委会,6578,3857,2721
3.10E+11,浦东新区,高行镇,绿洲第四居委会,6254,3682,2572
3.10E+11,浦东新区,高行镇,东旭居委会,3648,2022,1626
3.10E+11,浦东新区,高行镇,森兰海弘居委会,2404,1043,1361
3.10E+11,浦东新区,高行镇,森兰尚城居委会,4562,2362,2200
3.10E+11,浦东新区,高行镇,海韵居委会,3755,1659,2096
3.10E+11,浦东新区,高行镇,森兰绿城居委会,2639,832,1807
3.10E+11,浦东新区,高行镇,汇郡居委会,8013,5581,2432
3.10E+11,浦东新区,高行镇,森兰新城居委会,2456,750,1706
3.10E+11,浦东新区,高行镇,森兰仁恒居委会,4148,1208,2940
3.10E+11,浦东新区,高行镇,森兰名轩居委会,2755,918,1837
3.10E+11,浦东新区,高行镇,周桥村村委会,637,495,142
3.10E+11,浦东新区,高东镇,杨园新村第一居委会,5465,2409,3056
3.10E+11,浦东新区,高东镇,杨园新村第二居委会,5247,2192,3055
3.10E+11,浦东新区,高东镇,高东新村居委会,5013,2274,2739
3.10E+11,浦东新区,高东镇,千秋嘉苑居委会,2832,788,2044
3.10E+11,浦东新区,高东镇,欣连苑居委会,4549,2203,2346
3.10E+11,浦东新区,高东镇,先锋居委会,8772,7337,1435
3.10E+11,浦东新区,高东镇,高东新村第二居委会,3459,1800,1659
3.10E+11,浦东新区,高东镇,高东新村第三居委会,5259,2832,2427
3.10E+11,浦东新区,高东镇,新高苑居委会,6528,3456,3072
3.10E+11,浦东新区,高东镇,新高苑第二居委会,4664,2083,2581
3.10E+11,浦东新区,高东镇,杨园新村第三居委会,5139,2875,2264
3.10E+11,浦东新区,高东镇,杨园新村第四居委会,3902,2242,1660
3.10E+11,浦东新区,高东镇,新高苑第三居委会,5152,2439,2713
3.10E+11,浦东新区,高东镇,楼夏景园居委会,6740,4409,2331
3.10E+11,浦东新区,高东镇,品欣雅苑居委会,5921,3971,1950
3.10E+11,浦东新区,高东镇,宝佳苑居委会,3195,2135,1060
3.10E+11,浦东新区,高东镇,珊璜村村委会,3120,2993,127
3.10E+11,浦东新区,高东镇,张家宅村村委会,42,15,27
3.10E+11,浦东新区,高东镇,楼下村村委会,332,320,12
3.10E+11,浦东新区,高东镇,沙港村村委会,3404,3087,317
3.10E+11,浦东新区,高东镇,金光村村委会,5608,4770,838
3.10E+11,浦东新区,高东镇,竞赛村村委会,3254,2628,626
3.10E+11,浦东新区,高东镇,踊跃村村委会,1792,1528,264
3.10E+11,浦东新区,高东镇,永新村村委会,3712,2866,846
3.10E+11,浦东新区,高东镇,革新村村委会,1569,1363,206
3.10E+11,浦东新区,高东镇,徐路村村委会,1289,1054,235
3.10E+11,浦东新区,高东镇,上游村村委会,2328,1833,495
3.10E+11,浦东新区,张江镇,田园居委会,3447,2211,1236
3.10E+11,浦东新区,张江镇,杨镇居委会,4643,2727,1916
3.10E+11,浦东新区,张江镇,孙桥路居委会,2086,1220,866
3.10E+11,浦东新区,张江镇,棕桐居委会,3409,1778,1631
3.10E+11,浦东新区,张江镇,金桐居委会,5328,2203,3125
3.10E+11,浦东新区,张江镇,江春居委会,4945,2258,2687
3.10E+11,浦东新区,张江镇,丹桂路居委会,4414,1688,2726
3.10E+11,浦东新区,张江镇,古桐居委会,6180,3225,2955
3.10E+11,浦东新区,张江镇,香楠路居委会,3691,1586,2105
3.10E+11,浦东新区,张江镇,孙建路居委会,6735,3186,3549
3.10E+11,浦东新区,张江镇,江兰居委会,3788,1521,2267
3.10E+11,浦东新区,张江镇,江丰居委会,3720,1755,1965
3.10E+11,浦东新区,张江镇,碧波路居委会,4736,1925,2811
3.10E+11,浦东新区,张江镇,江夏居委会,6584,3115,3469
3.10E+11,浦东新区,张江镇,江衡居委会,4592,2609,1983
3.10E+11,浦东新区,张江镇,华晶居委会,4740,2484,2256
3.10E+11,浦东新区,张江镇,江苑居委会,8126,4480,3646
3.10E+11,浦东新区,张江镇,华顺居委会,7205,4236,2969
3.10E+11,浦东新区,张江镇,江益居委会,7698,4141,3557
3.10E+11,浦东新区,张江镇,晨晖居委会,6550,2458,4092
3.10E+11,浦东新区,张江镇,华科居委会,6911,4392,2519
3.10E+11,浦东新区,张江镇,汤臣豪庭居委会,3142,1142,2000
3.10E+11,浦东新区,张江镇,城市经典居委会,8895,4126,4769
3.10E+11,浦东新区,张江镇,藿香路居委会,4311,2071,2240
3.10E+11,浦东新区,张江镇,江薇居委会,7237,3536,3701
3.10E+11,浦东新区,张江镇,华扬居委会,3368,2246,1122
3.10E+11,浦东新区,张江镇,高木桥路居委会,5402,3042,2360
3.10E+11,浦东新区,张江镇,孙环路居委会,5331,3195,2136
3.10E+11,浦东新区,张江镇,科苑路居委会,10228,6586,3642
3.10E+11,浦东新区,张江镇,亮秀路居委会,1923,722,1201
3.10E+11,浦东新区,张江镇,樟盛苑居委会,2752,1922,830
3.10E+11,浦东新区,张江镇,荣科居委会,6541,2946,3595
3.10E+11,浦东新区,张江镇,孙耀路居委会,7406,4778,2628
3.10E+11,浦东新区,张江镇,韩荡村村委会,5464,4199,1265
3.10E+11,浦东新区,张江镇,钱堂村村委会,2426,1846,580
3.10E+11,浦东新区,张江镇,劳动村村委会,8697,5573,3124
3.10E+11,浦东新区,张江镇,新丰村村委会,2356,1816,540
3.10E+11,浦东新区,张江镇,长元村村委会,3285,2474,811
3.10E+11,浦东新区,张江镇,中心村村委会,9340,5846,3494
3.10E+11,浦东新区,张江镇,环东村村委会,11071,7688,3383
3.10E+11,浦东新区,张江镇,沔北村村委会,4343,3345,998
3.10E+11,浦东新区,三林镇,三林老街居委会,4132,1803,2329
3.10E+11,浦东新区,三林镇,南街居委会,4648,1922,2726
3.10E+11,浦东新区,三林镇,北街居委会,5379,2086,3293
3.10E+11,浦东新区,三林镇,杨新居委会,3191,1709,1482
3.10E+11,浦东新区,三林镇,思浦居委会,3062,999,2063
3.10E+11,浦东新区,三林镇,杨东居委会,2978,623,2355
3.10E+11,浦东新区,三林镇,长清路一居委会,3616,936,2680
3.10E+11,浦东新区,三林镇,海阳路居委会,7556,1234,6322
3.10E+11,浦东新区,三林镇,香樟园居委会,5070,1510,3560
3.10E+11,浦东新区,三林镇,杨南居委会,8361,2247,6114
3.10E+11,浦东新区,三林镇,新华居委会,6408,1263,5145
3.10E+11,浦东新区,三林镇,三林新村第五居委会,2093,1178,915
3.10E+11,浦东新区,三林镇,仁文居委会,2866,1105,1761
3.10E+11,浦东新区,三林镇,华城居委会,6705,1469,5236
3.10E+11,浦东新区,三林镇,玲珑苑居委会,6212,1391,4821
3.10E+11,浦东新区,三林镇,山水苑居委会,4668,1177,3491
3.10E+11,浦东新区,三林镇,申江豪城居委会,4796,1101,3695
3.10E+11,浦东新区,三林镇,岭南花苑居委会,6050,1553,4497
3.10E+11,浦东新区,三林镇,明丰花苑居委会,4693,1068,3625
3.10E+11,浦东新区,三林镇,金苹果花苑居委会,3305,583,2722
3.10E+11,浦东新区,三林镇,永泰路第一居委会,3634,1043,2591
3.10E+11,浦东新区,三林镇,永泰路第二居委会,6876,2230,4646
3.10E+11,浦东新区,三林镇,翰城居委会,6663,1357,5306
3.10E+11,浦东新区,三林镇,永泰路第三居委会,6312,1776,4536
3.10E+11,浦东新区,三林镇,三林世博家园第三居委会,7424,2148,5276
3.10E+11,浦东新区,三林镇,永泰路第四居委会,6075,2015,4060
3.10E+11,浦东新区,三林镇,永泰路第五居委会,4780,1315,3465
3.10E+11,浦东新区,三林镇,世博家园第四居委会,7177,1849,5328
3.10E+11,浦东新区,三林镇,杨思路第二居委会,3020,1043,1977
3.10E+11,浦东新区,三林镇,杨南第二居委会,6320,1399,4921
3.10E+11,浦东新区,三林镇,杨思路第三居委会,5560,2894,2666
3.10E+11,浦东新区,三林镇,尚东国际居委会,4454,1227,3227
3.10E+11,浦东新区,三林镇,长清路第二居委会,4393,920,3473
3.10E+11,浦东新区,三林镇,杨思路第一居委会,5484,1842,3642
3.10E+11,浦东新区,三林镇,三林新村第二居委会,3039,931,2108
3.10E+11,浦东新区,三林镇,三林世博家园第五居委会,6153,1600,4553
3.10E+11,浦东新区,三林镇,世博家园南二居委会,6143,1362,4781
3.10E+11,浦东新区,三林镇,世博家园北二居委会,6330,1667,4663
3.10E+11,浦东新区,三林镇,三林博学家园居委会,5165,1993,3172
3.10E+11,浦东新区,三林镇,懿德新村第一居委会,5418,2159,3259
3.10E+11,浦东新区,三林镇,永泰路第六居委会,3705,2947,758
3.10E+11,浦东新区,三林镇,懿德第二居委会,4539,2058,2481
3.10E+11,浦东新区,三林镇,三林新村第三居委会,4818,1306,3512
3.10E+11,浦东新区,三林镇,城林美苑居委会,5496,647,4849
3.10E+11,浦东新区,三林镇,绿波家园居委会,6534,1257,5277
3.10E+11,浦东新区,三林镇,三杨新村居委会,5541,2528,3013
3.10E+11,浦东新区,三林镇,盛世南苑居委会,7306,772,6534
3.10E+11,浦东新区,三林镇,士韵家园居委会,5076,341,4735
3.10E+11,浦东新区,三林镇,同康苑居委会,4885,913,3972
3.10E+11,浦东新区,三林镇,三林新村第四居委会,5265,2304,2961
3.10E+11,浦东新区,三林镇,依水园居委会,5017,1053,3964
3.10E+11,浦东新区,三林镇,德康苑居委会,5192,1256,3936
3.10E+11,浦东新区,三林镇,士韵家园第二居委会,6189,986,5203
3.10E+11,浦东新区,三林镇,依水园第二居委会,4849,2099,2750
3.10E+11,浦东新区,三林镇,三林世博家园东一居委会,5581,1426,4155
3.10E+11,浦东新区,三林镇,三林世博家园西一居委会,5218,1992,3226
3.10E+11,浦东新区,三林镇,城林雅苑居委会,4814,2271,2543
3.10E+11,浦东新区,三林镇,前滩紫丁香居委会,4480,1279,3201
3.10E+11,浦东新区,三林镇,东明村村委会,656,475,181
3.10E+11,浦东新区,三林镇,三民村村委会,1385,1096,289
3.10E+11,浦东新区,三林镇,联丰村村委会,3388,2893,495
3.10E+11,浦东新区,三林镇,中林村村委会,1958,1322,636
3.10E+11,浦东新区,三林镇,三林村村委会,1127,863,264
3.10E+11,浦东新区,三林镇,归泾村村委会,1134,1042,92
3.10E+11,浦东新区,三林镇,久丰村村委会,608,330,278
3.10E+11,浦东新区,三林镇,临江村村委会,8737,6310,2427
3.10E+11,浦东新区,三林镇,新春村村委会,1128,719,409
3.10E+11,浦东新区,三林镇,西林村村委会,6644,5238,1406
3.10E+11,浦东新区,三林镇,红旗村村委会,2003,1645,358
3.10E+11,浦东新区,三林镇,懿德村村委会,2734,1972,762
3.10E+11,浦东新区,三林镇,天花庵村村委会,9342,7549,1793
3.10E+11,浦东新区,三林镇,金光村村委会,476,412,64
3.10E+11,浦东新区,三林镇,南阜村村委会,4672,3710,962
3.10E+11,浦东新区,三林镇,胡巷村村委会,2347,1728,619
3.10E+11,浦东新区,惠南镇,东门居委会,4973,1397,3576
3.10E+11,浦东新区,惠南镇,南门居委会,3813,1000,2813
3.10E+11,浦东新区,惠南镇,北门居委会,4703,1305,3398
3.10E+11,浦东新区,惠南镇,荡湾居委会,4326,1530,2796
3.10E+11,浦东新区,惠南镇,西门居委会,4819,1215,3604
